system:index,Kab_Kota,Provinsi,Status,Status Koo,nama_sekol,npsn,.geo
0000000000000000497e,Kab. Banjarnegara,Prov. Jawa Tengah,SMK,Benar,SMKS AL MABRUR PEJAWARAN,20362363,"{""type"":""Point"",""coordinates"":[109.85950138699464,-7.222999036706397]}"
0000000000000000497f,Kab. Banjarnegara,Prov. Jawa Tengah,SMK,Benar,SMKN 1 PUNGGELAN,20337887,"{""type"":""Point"",""coordinates"":[109.58009857408678,-7.351100091769791]}"
00000000000000004980,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS BINA TARUNA PURWOKERTO,20301907,"{""type"":""Point"",""coordinates"":[109.26148242651492,-7.430744095685388]}"
00000000000000004981,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMK SRIWIJAYA 3 LUMBIR,69830520,"{""type"":""Point"",""coordinates"":[108.95689906995824,-7.444201662664688]}"
00000000000000004982,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU 1 RAWALO,20301894,"{""type"":""Point"",""coordinates"":[109.1747529110254,-7.538319908599769]}"
00000000000000004983,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS TUJUH LIMA 1 PURWOKERTO,20301921,"{""type"":""Point"",""coordinates"":[109.21744434451108,-7.437553142993999]}"
00000000000000004984,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU 1 KEMRANJEN,20330449,"{""type"":""Point"",""coordinates"":[109.2969991664056,-7.568998523847476]}"
00000000000000004985,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU 2 AJIBARANG,20361045,"{""type"":""Point"",""coordinates"":[109.0775980172729,-7.401099991882077]}"
00000000000000004986,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS POLITEKNIK YP3I BANYUMAS,20302131,"{""type"":""Point"",""coordinates"":[109.29900130277859,-7.488899691624429]}"
00000000000000004987,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMK AL KAUTSAR PURWOKERTO,69851458,"{""type"":""Point"",""coordinates"":[109.22849845602258,-7.405197905750196]}"
00000000000000004988,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS DIPONEGORO 3 KEDUNGBANTENG,20330446,"{""type"":""Point"",""coordinates"":[109.18879907934374,-7.365997948389353]}"
00000000000000004989,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS YOS SUDARSO SOKARAJA,20361046,"{""type"":""Point"",""coordinates"":[109.27190780477788,-7.44397424851096]}"
0000000000000000498a,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKN 1 KALIBAGOR,20301899,"{""type"":""Point"",""coordinates"":[109.29877388862488,-7.487294415245188]}"
0000000000000000498b,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKN 2 PURWOKERTO,20302129,"{""type"":""Point"",""coordinates"":[109.24030169651105,-7.422200458066985]}"
0000000000000000498c,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKN 1 BANYUMAS,20302104,"{""type"":""Point"",""coordinates"":[109.29365038151447,-7.529071733014923]}"
0000000000000000498d,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MULYA HUSADA,69728555,"{""type"":""Point"",""coordinates"":[109.27918059859604,-7.389096091846203]}"
0000000000000000498e,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMK TARUNA BAKTI BATURRADEN,69965043,"{""type"":""Point"",""coordinates"":[109.2404978969574,-7.368602063404564]}"
0000000000000000498f,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMK ISLAM BINA NUSANTARA,69899341,"{""type"":""Point"",""coordinates"":[109.01769891282197,-7.35069877267498]}"
00000000000000004990,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS TUJUH LIMA 2 PURWOKERTO,20301922,"{""type"":""Point"",""coordinates"":[109.21649455598669,-7.438016889503557]}"
00000000000000004991,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS TEKNIK KOMPUTER MBM RAWALO,20301930,"{""type"":""Point"",""coordinates"":[109.16889365224117,-7.527082973945086]}"
00000000000000004992,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MUHAMMADIYAH 1 PURWOKERTO,20330454,"{""type"":""Point"",""coordinates"":[109.20617173704797,-7.422851486820788]}"
00000000000000004993,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMK PGRI GUMELAR,69923862,"{""type"":""Point"",""coordinates"":[108.97937739836865,-7.3767533001302645]}"
00000000000000004994,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMK ARYASATYA TEKNOLOGI,69964896,"{""type"":""Point"",""coordinates"":[109.21839859213652,-7.487098214798836]}"
00000000000000004995,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS KARYA TEKNOLOGI,20353982,"{""type"":""Point"",""coordinates"":[109.12127491209142,-7.535769302797198]}"
00000000000000004996,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MUHAMMADIYAH 1 AJIBARANG,20330455,"{""type"":""Point"",""coordinates"":[109.07930139387533,-7.405099805527019]}"
00000000000000004997,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS PURNAMA 2 BANYUMAS,20330463,"{""type"":""Point"",""coordinates"":[109.30089196162525,-7.516911764442174]}"
00000000000000004998,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS TEKNOLOGI NASIONAL PURWOKERTO,20301929,"{""type"":""Point"",""coordinates"":[109.23544127636279,-7.4487365684360425]}"
00000000000000004999,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MUHAMMADIYAH SOMAGEDE,20330457,"{""type"":""Point"",""coordinates"":[109.33479896603568,-7.517799125551812]}"
0000000000000000499a,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU 1 AJIBARANG,20302124,"{""type"":""Point"",""coordinates"":[109.07679983818434,-7.401198092105256]}"
0000000000000000499b,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS BUNDA SATRIA WANGON,20301909,"{""type"":""Point"",""coordinates"":[109.05707723422496,-7.510918732626344]}"
0000000000000000499c,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMK Mulia Bakti Purwokerto,69948352,"{""type"":""Point"",""coordinates"":[109.26870171112043,-7.409099619171962]}"
0000000000000000499d,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS PPRQ KEMRANJEN,20330462,"{""type"":""Point"",""coordinates"":[109.2758987002207,-7.610700036899304]}"
0000000000000000499e,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU 1 WANGON,20330450,"{""type"":""Point"",""coordinates"":[109.05328253922846,-7.5139999714542745]}"
0000000000000000499f,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU 1 PURWOKERTO,69756323,"{""type"":""Point"",""coordinates"":[109.2456214040678,-7.4573604698734055]}"
000000000000000049a0,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMK PLUS TUNAS BANGSA KEBASEN,69761896,"{""type"":""Point"",""coordinates"":[109.25393762753248,-7.590299649579788]}"
000000000000000049a1,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS YPE SUMPIUH,20330472,"{""type"":""Point"",""coordinates"":[109.36690003451942,-7.613299692813461]}"
000000000000000049a2,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMK AL FALAH TAMBAK,69965958,"{""type"":""Point"",""coordinates"":[109.44220087400896,-7.6235021160237455]}"
000000000000000049a3,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS BAKTI PURWOKERTO,20330441,"{""type"":""Point"",""coordinates"":[109.25457973808419,-7.422155867056452]}"
000000000000000049a4,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MUHAMMADIYAH 3 PURWOKERTO,20301898,"{""type"":""Point"",""coordinates"":[109.24285676141466,-7.448620631808652]}"
000000000000000049a5,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKN KEBASEN,20360406,"{""type"":""Point"",""coordinates"":[109.21570083599919,-7.535198537862357]}"
000000000000000049a6,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MPU TANTULAR KEMRANJEN,20330453,"{""type"":""Point"",""coordinates"":[109.27290218431278,-7.589898330484976]}"
000000000000000049a7,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU 1 KEMBARAN,20302017,"{""type"":""Point"",""coordinates"":[109.29590222754645,-7.398099016873109]}"
000000000000000049a8,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS BUDI UTOMO SOKARAJA,20330442,"{""type"":""Point"",""coordinates"":[109.2836396996495,-7.458934532545272]}"
000000000000000049a9,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMK KESEHATAN KESATRIAN 2 PURWOKERTO,69980585,"{""type"":""Point"",""coordinates"":[109.26809973247822,-7.408582363449761]}"
000000000000000049aa,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKN 2 BANYUMAS,20330460,"{""type"":""Point"",""coordinates"":[109.2934853947755,-7.519698702600581]}"
000000000000000049ab,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS TERPADU WIDYATAMA KEBASEN,20330469,"{""type"":""Point"",""coordinates"":[109.2159282501529,-7.544995182876777]}"
000000000000000049ac,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS TEKNIK INFORMASI BINA CITRA INFORMATIKA PURWOKERTO,69761897,"{""type"":""Point"",""coordinates"":[109.24019913718682,-7.401501310976888]}"
000000000000000049ad,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MUHAMMADIYAH 2 AJIBARANG,20302126,"{""type"":""Point"",""coordinates"":[109.07899817500369,-7.405501124621829]}"
000000000000000049ae,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS DIPONEGORO 1 PURWOKERTO,20330443,"{""type"":""Point"",""coordinates"":[109.25960068587037,-7.4440991033404575]}"
000000000000000049af,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS BINA TEKNOLOGI PURWOKERTO,20301908,"{""type"":""Point"",""coordinates"":[109.22075299749274,-7.432866627786828]}"
000000000000000049b0,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS TAMANSISWA SUMPIUH,20302108,"{""type"":""Point"",""coordinates"":[109.36501383477382,-7.615083333234839]}"
000000000000000049b1,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS NASIONAL PURWOKERTO,20302130,"{""type"":""Point"",""coordinates"":[109.24533156249933,-7.44178482989372]}"
000000000000000049b2,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MIFTAHUL HUDA,20341556,"{""type"":""Point"",""coordinates"":[109.17052568322671,-7.525009491955233]}"
000000000000000049b3,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS KESEHATAN BHAKTI HUSADA,20362786,"{""type"":""Point"",""coordinates"":[109.36833140595759,-7.610619773080341]}"
000000000000000049b4,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MUHAMMADIYAH SUMPIUH,20338231,"{""type"":""Point"",""coordinates"":[109.35879784790531,-7.610200617581315]}"
000000000000000049b5,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS CITRA BANGSA MANDIRI PURWOKERTO,20362025,"{""type"":""Point"",""coordinates"":[109.22525668955673,-7.438146203434109]}"
000000000000000049b6,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU 2 KARANGLEWAS,20360470,"{""type"":""Point"",""coordinates"":[109.19573298148185,-7.417687847800898]}"
000000000000000049b7,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU 1 CILONGOK,20330448,"{""type"":""Point"",""coordinates"":[109.14180015424041,-7.406499963257801]}"
000000000000000049b8,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKN 1 PURWOKERTO,20330459,"{""type"":""Point"",""coordinates"":[109.25440137404203,-7.4215003792015946]}"
000000000000000049b9,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS IT MAARIF NU KARANGLEWAS,20330447,"{""type"":""Point"",""coordinates"":[109.18756836745298,-7.389617806669456]}"
000000000000000049ba,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS SWAGAYA 2 PURWOKERTO,20301927,"{""type"":""Point"",""coordinates"":[109.23720708037996,-7.4449463325406136]}"
000000000000000049bb,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS WIJAYAKUSUMA JATILAWANG,20330471,"{""type"":""Point"",""coordinates"":[109.12548430348588,-7.5369554236774166]}"
000000000000000049bc,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS SWAGAYA 1 PURWOKERTO,20330465,"{""type"":""Point"",""coordinates"":[109.24336955803581,-7.422155867056451]}"
000000000000000049bd,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU 1 PEKUNCEN,20330451,"{""type"":""Point"",""coordinates"":[109.0804250873408,-7.367206364774837]}"
000000000000000049be,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS WIDYA KARYA PURWOKERTO,20301914,"{""type"":""Point"",""coordinates"":[109.26125501236119,-7.420960827974128]}"
000000000000000049bf,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS DIPONEGORO 2 RAWALO,20301900,"{""type"":""Point"",""coordinates"":[109.18902203439642,-7.530458513442545]}"
000000000000000049c0,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKN 3 BANYUMAS,20301925,"{""type"":""Point"",""coordinates"":[109.29626787383285,-7.518517040821417]}"
000000000000000049c1,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS SRIWIJAYA 2 WANGON,20362729,"{""type"":""Point"",""coordinates"":[109.05339847585586,-7.520898200783957]}"
000000000000000049c2,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS KESATRIAN PURWOKERTO,20301893,"{""type"":""Point"",""coordinates"":[109.23633309657349,-7.418891805085331]}"
000000000000000049c3,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS WIWOROTOMO PURWOKERTO,20301916,"{""type"":""Point"",""coordinates"":[109.21105445270149,-7.421192701228906]}"
000000000000000049c4,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMK PONDOK PESANTREN HILYATUL QUR AN (PPHQ) PEKUNCEN,69851459,"{""type"":""Point"",""coordinates"":[109.09621030507,-7.361458583516946]}"
000000000000000049c5,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS KARYA TEKNOLOGI 2 JATILAWANG,20360407,"{""type"":""Point"",""coordinates"":[109.12650097852604,-7.537200674235353]}"
000000000000000049c6,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MARDIKENYA PURWOKERTO,20330452,"{""type"":""Point"",""coordinates"":[109.23660064263667,-7.423957343882043]}"
000000000000000049c7,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKN 3 PURWOKERTO,20330461,"{""type"":""Point"",""coordinates"":[109.23160199035577,-7.413300092364305]}"
000000000000000049c8,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKN 1 PURWOJATI,20347320,"{""type"":""Point"",""coordinates"":[109.12010216851435,-7.484663545623655]}"
000000000000000049c9,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS TELEKOMUNIKASI SANDHY PUTRA PURWOKERTO,20301902,"{""type"":""Point"",""coordinates"":[109.24946960827694,-7.435149687526192]}"
000000000000000049ca,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU 1 SUMPIUH,20301896,"{""type"":""Point"",""coordinates"":[109.37348612677536,-7.615578293451774]}"
000000000000000049cb,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS GIRIPURO SUMPIUH,20302139,"{""type"":""Point"",""coordinates"":[109.35418267831498,-7.608309958734655]}"
000000000000000049cc,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMK WIDYA MANDALA TAMBAK,69899923,"{""type"":""Point"",""coordinates"":[109.43138755395437,-7.6051796697951355]}"
000000000000000049cd,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS DEWANTARA SUMBANG,69761900,"{""type"":""Point"",""coordinates"":[109.27377616811927,-7.356067530343329]}"
000000000000000049ce,Kab. Banyumas,Prov. Jawa Tengah,SMK,Benar,SMKS TAMANSISWA PURWOKERTO,20301928,"{""type"":""Point"",""coordinates"":[109.25264448822698,-7.392270971796258]}"
000000000000000049cf,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS BHAKTI KENCANA,20362117,"{""type"":""Point"",""coordinates"":[109.89409955206834,-6.978301407297502]}"
000000000000000049d0,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU 01 LIMPUNG,20337647,"{""type"":""Point"",""coordinates"":[109.93300074965859,-7.005898783717277]}"
000000000000000049d1,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS BHAKTI PRAJA BATANG,20322714,"{""type"":""Point"",""coordinates"":[109.75860084835728,-6.933902138108341]}"
000000000000000049d2,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS SEKAR BUMI NUSANTARA,20362115,"{""type"":""Point"",""coordinates"":[110.00299971799559,-6.964901808631897]}"
000000000000000049d3,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS DARUSSALAM SUBAH,20350670,"{""type"":""Point"",""coordinates"":[109.89929886389666,-6.952001629284277]}"
000000000000000049d4,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU NUSAHADA REBAN,20362113,"{""type"":""Point"",""coordinates"":[109.88020053408475,-7.070600340002779]}"
000000000000000049d5,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS AL SYAIRIYAH LIMPUNG,20353726,"{""type"":""Point"",""coordinates"":[109.93950211899451,-7.010001156686448]}"
000000000000000049d6,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS DIPONEGORO BANYUPUTIH,20350703,"{""type"":""Point"",""coordinates"":[109.92679814009325,-6.974801012970547]}"
000000000000000049d7,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS NUSANTARA BATANG,20322709,"{""type"":""Point"",""coordinates"":[109.76269876222538,-6.917100245338957]}"
000000000000000049d8,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS NU BANDAR,20322710,"{""type"":""Point"",""coordinates"":[109.80270135777585,-7.044099902442149]}"
000000000000000049d9,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMK NU TULIS,69910052,"{""type"":""Point"",""coordinates"":[109.78390178773452,-6.948799994727904]}"
000000000000000049da,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS BARDAN WASALAMAN,20362114,"{""type"":""Point"",""coordinates"":[109.7396987189917,-6.919401141482536]}"
000000000000000049db,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMK NEGERI 1 BLADO,69756066,"{""type"":""Point"",""coordinates"":[109.83630068421357,-7.057798260878334]}"
000000000000000049dc,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS MUHAMMADIYAH BAWANG,20322712,"{""type"":""Point"",""coordinates"":[109.92850151669566,-7.109198318721405]}"
000000000000000049dd,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS TERPADU AL MINHAJ BANDAR,69874020,"{""type"":""Point"",""coordinates"":[109.79060827571891,-6.985369082467212]}"
000000000000000049de,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU PECALUNGAN,69754606,"{""type"":""Point"",""coordinates"":[109.84030049785852,-7.019499041930288]}"
000000000000000049df,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS BATIK MIFTAHUL ULUM BATANG,69867955,"{""type"":""Point"",""coordinates"":[109.74739958651102,-6.950298252681861]}"
000000000000000049e0,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMK NEGERI 1 KANDEMAN,20322711,"{""type"":""Point"",""coordinates"":[109.76459833927416,-6.92550119172365]}"
000000000000000049e1,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMK NEGERI 1 WARUNGASEM,20362731,"{""type"":""Point"",""coordinates"":[109.6943006111666,-6.945799019718934]}"
000000000000000049e2,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS TAMAN KARYA SUBAH,20364900,"{""type"":""Point"",""coordinates"":[109.87579940134499,-6.970101120460214]}"
000000000000000049e3,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS PGRI BATANG,20322715,"{""type"":""Point"",""coordinates"":[109.73140033193125,-6.922299557167275]}"
000000000000000049e4,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS MUHAMMADIYAH BATANG,20322728,"{""type"":""Point"",""coordinates"":[109.74409985173146,-6.947698596767702]}"
000000000000000049e5,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS BINTARA BATANG,20322713,"{""type"":""Point"",""coordinates"":[109.734298747616,-6.912997872369786]}"
000000000000000049e6,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMK ISLAM BANDAR,69962613,"{""type"":""Point"",""coordinates"":[109.77690099908062,-7.034298798326675]}"
000000000000000049e7,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF NU BAWANG,20364899,"{""type"":""Point"",""coordinates"":[109.91560133734805,-7.106598662807246]}"
000000000000000049e8,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS EL HUSNA KANDEMAN,69754025,"{""type"":""Point"",""coordinates"":[109.77939809567054,-6.9305979442277375]}"
000000000000000049e9,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMK NEGERI 1 BATANG,20322727,"{""type"":""Point"",""coordinates"":[109.73140033193125,-6.919401141482536]}"
000000000000000049ea,Kab. Batang,Prov. Jawa Tengah,SMK,Benar,SMKS BHAKTI PRAJA 02 BATANG,69759226,"{""type"":""Point"",""coordinates"":[109.73169909170183,-6.921800137849289]}"
000000000000000049eb,Kab. Blora,Prov. Jawa Tengah,SMK,Benar,SMK WALI SONGO,69830619,"{""type"":""Point"",""coordinates"":[111.30796010038758,-7.008351289296673]}"
000000000000000049ec,Kab. Blora,Prov. Jawa Tengah,SMK,Benar,SMKS MAARIF TUNJUNGAN BLORA,20314903,"{""type"":""Point"",""coordinates"":[111.38880360248655,-6.967162572865994]}"
000000000000000049ed,Kab. Blora,Prov. Jawa Tengah,SMK,Benar,SMK MUHAMMADIYAH 3 BLORA,69896308,"{""type"":""Point"",""coordinates"":[111.34666063843042,-7.021951547509683]}"
000000000000000049ee,Kab. Blora,Prov. Jawa Tengah,SMK,Benar,SMKS KRISTEN BLORA,20314898,"{""type"":""Point"",""coordinates"":[111.42407063271824,-6.965352177838295]}"
000000000000000049ef,Kab. Blora,Prov. Jawa Tengah,SMK,Benar,SMK AL MUHAMMAD CEPU,69786705,"{""type"":""Point"",""coordinates"":[111.58540090883191,-7.1370989140128165]}"
000000000000000049f0,Kab. Blora,Prov. Jawa Tengah,SMK,Benar,SMKS MUHAMMADIYAH 1 CEPU,20330039,"{""type"":""Point"",""coordinates"":[111.58426383806331,-7.150560940093168]}"
000000000000000049f1,Kab. Blora,Prov. Jawa Tengah,SMK,Benar,SMKS AL HIKMAH BLORA,20338603,"{""type"":""Point"",""coordinates"":[111.44390025510293,-6.911700273963234]}"
000000000000000049f2,Kab. Blora,Prov. Jawa Tengah,SMK,Benar,SMKN 2 BLORA,20314864,"{""type"":""Point"",""coordinates"":[111.4246012657436,-6.967898324539812]}"
000000000000000049f3,Kab. Blora,Prov. Jawa Tengah,SMK,Benar,SMKS NU 1 KRADENAN,69755795,"{""type"":""Point"",""coordinates"":[111.43017514206042,-7.339916666327748]}"
000000000000000049f4,Kab. Blora,Prov. Jawa Tengah,SMK,Benar,SMKS MIGAS CEPU,20314897,"{""type"":""Point"",""coordinates"":[111.59229913816162,-7.149499674042448]}"
000000000000000049f5,Kab. Blora,Prov. Jawa Tengah,SMK,Benar,SMKS AL IKHLAS BLORA,20364885,"{""type"":""Point"",""coordinates"":[111.42080211164608,-6.979099586386068]}"
